Order_Date,Ship_Mode,Segment,City,State,Country,Orders_Market,Orders_Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Person,People_Region,Order_ID,Market
2014-08-29T00:00:00.000Z,Standard Class,Corporate,MANILA,National Capital,PHILIPPINES,APAC,Southeast Asia,Office Supplies,Appliances,"Breville Microwave, White",1274.3625,5,0.15,314.8125,113.16,Medium,Alejandro Ballentine,Southeast Asia,ID-2014-16474,APAC
2013-08-01T00:00:00.000Z,First Class,Corporate,RIS-ORANGIS,Ile-de-France,FRANCE,EU,Central,Office Supplies,Art,"BIC Pencil Sharpener, Water Color",450.66,14,0.0,170.94,111.07,High,Anna Andreadi,Central,ES-2013-2003988,EU
2014-01-24T00:00:00.000Z,Second Class,Corporate,MONTERREY,Nuevo León,MEXICO,LATAM,North,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",970.048,4,0.2,-36.4319999999999,110.83,Medium,Jack Lebron,North,US-2014-152744,LATAM
2013-07-13T00:00:00.000Z,First Class,Consumer,TOKYO,Tokyo,JAPAN,APAC,North Asia,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",612.9,5,0.0,177.6,110.14,High,Shirley Daniels,North Asia,IN-2013-25112,APAC
2014-04-16T00:00:00.000Z,Standard Class,Consumer,MANILA,National Capital,PHILIPPINES,APAC,Southeast Asia,Technology,Phones,"Apple Smart Phone, Full Size",1431.4725,3,0.25,-343.5975,109.86,Medium,Alejandro Ballentine,Southeast Asia,ID-2014-15186,APAC
2014-07-15T00:00:00.000Z,Standard Class,Consumer,CANBERRA,Australian Capital Territory,AUSTRALIA,APAC,Oceania,Office Supplies,Appliances,"KitchenAid Refrigerator, White",2525.184,8,0.4,-294.816,109.57,Medium,Anthony Jacobs,Oceania,ID-2014-56752,APAC
2013-06-13T00:00:00.000Z,Second Class,Corporate,MONTPELLIER,Languedoc-Roussillon,FRANCE,EU,Central,Office Supplies,Appliances,"Hoover Microwave, White",552.204,2,0.1,104.304,109.48,High,Anna Andreadi,Central,ES-2013-2310454,EU
2013-08-26T00:00:00.000Z,Standard Class,Home Office,LUOYANG,Fujian,CHINA,APAC,North Asia,Technology,Copiers,"Sharp Wireless Fax, Digital",1422.24,4,0.0,526.2,107.94,Medium,Shirley Daniels,North Asia,IN-2013-27828,APAC
2014-10-31T00:00:00.000Z,Standard Class,Consumer,SAN FRANCISCO,California,UNITED STATES,US,West,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,0.0,510.636,107.69,Medium,Matt Collister,West,CA-2014-123491,United States
2014-07-04T00:00:00.000Z,Standard Class,Consumer,FARMINGTON,New Mexico,UNITED STATES,US,West,Furniture,Furnishings,"\"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36\"\" x 48\"\"\"",545.85,9,0.0,114.6285,105.04,Low,Matt Collister,West,CA-2014-140053,United States
2014-10-04T00:00:00.000Z,Standard Class,Home Office,QITAIHE,Heilongjiang,CHINA,APAC,North Asia,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",822.96,6,0.0,189.18,104.87,Low,Shirley Daniels,North Asia,IN-2014-43039,APAC
2014-11-05T00:00:00.000Z,Same Day,Consumer,LILLE,Nord-Pas-de-Calais,FRANCE,EU,Central,Furniture,Furnishings,"Tenex Clock, Erganomic",342.09,7,0.0,153.93,104.54,High,Anna Andreadi,Central,ES-2014-4598380,EU
2014-08-14T00:00:00.000Z,Standard Class,Consumer,CHICLANA DE LA FRONTERA,Andalusía,SPAIN,EU,South,Technology,Copiers,"Sharp Wireless Fax, High-Speed",2124.72,6,0.0,233.64,104.46,Low,Chuck Magee,South,ES-2014-2638373,EU
2014-08-22T00:00:00.000Z,First Class,Consumer,OAKLAND,California,UNITED STATES,US,West,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4363999999999,104.24,Medium,Matt Collister,West,US-2014-109253,United States
2014-12-18T00:00:00.000Z,Standard Class,Consumer,APOPA,San Salvador,EL SALVADOR,LATAM,Central,Furniture,Bookcases,"Ikea Library with Doors, Metal",1693.3,7,0.0,220.08,103.16,Medium,Anna Andreadi,Central,MX-2014-142601,LATAM
2013-06-14T00:00:00.000Z,First Class,Corporate,HIRATSUKA,Kanagawa,JAPAN,APAC,North Asia,Technology,Machines,"Konica Receipt Printer, Wireless",366.75,3,0.0,29.34,103.1,Critical,Shirley Daniels,North Asia,IN-2013-12715,APAC
2014-03-25T00:00:00.000Z,First Class,Corporate,GUADALAJARA,Jalisco,MEXICO,LATAM,North,Furniture,Bookcases,"Safco Corner Shelving, Traditional",717.408,9,0.2,224.028,103.03,High,Jack Lebron,North,MX-2014-130694,LATAM
2014-07-03T00:00:00.000Z,Standard Class,Consumer,VELLETRI,Lazio,ITALY,EU,South,Technology,Accessories,"Belkin Router, Bluetooth",1293.75,5,0.0,51.75,102.87,Medium,Chuck Magee,South,ES-2014-1651774,EU
2014-08-27T00:00:00.000Z,Standard Class,Home Office,DEPOK,Jawa Barat,INDONESIA,APAC,Southeast Asia,Technology,Copiers,"HP Wireless Fax, High-Speed",999.9639,3,0.07,268.8039,102.59,Medium,Alejandro Ballentine,Southeast Asia,IN-2014-37033,APAC
2013-04-17T00:00:00.000Z,Standard Class,Consumer,MANILA,National Capital,PHILIPPINES,APAC,Southeast Asia,Furniture,Chairs,"Hon Rocking Chair, Red",881.685,9,0.25,164.565,102.13,Medium,Alejandro Ballentine,Southeast Asia,IN-2013-25245,APAC
2013-09-16T00:00:00.000Z,Standard Class,Home Office,VILLEMOMBLE,Ile-de-France,FRANCE,EU,Central,Technology,Machines,"Epson Inkjet, Wireless",1047.948,4,0.15,-49.332,100.95,High,Anna Andreadi,Central,ES-2013-3159008,EU
2013-12-26T00:00:00.000Z,Standard Class,Consumer,SEATTLE,Washington,UNITED STATES,US,West,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0.0,629.01,100.39,Medium,Matt Collister,West,CA-2013-105081,United States
2013-05-07T00:00:00.000Z,Standard Class,Consumer,SANTIAGO,Santiago,CHILE,LATAM,South,Furniture,Chairs,"Hon Rocking Chair, Set of Two",1240.12,14,0.0,223.16,98.19,Low,Chuck Magee,South,MX-2013-168228,LATAM
2013-04-05T00:00:00.000Z,Standard Class,Corporate,SUIHUA,Heilongjiang,CHINA,APAC,North Asia,Technology,Accessories,"Enermax Memory Card, Bluetooth",915.12,8,0.0,137.04,97.07,Medium,Shirley Daniels,North Asia,IN-2013-53140,APAC
2013-11-28T00:00:00.000Z,Second Class,Consumer,VIENNA,Vienna,AUSTRIA,EU,Central,Technology,Copiers,"HP Personal Copier, Laser",497.16,4,0.0,168.96,96.84,High,Anna Andreadi,Central,ES-2013-5239444,EU
2013-10-04T00:00:00.000Z,Standard Class,Corporate,CHOLOMA,Cortés,HONDURAS,LATAM,Central,Furniture,Chairs,"Office Star Executive Leather Armchair, Black",1121.832,6,0.4,-542.328,95.7,High,Anna Andreadi,Central,MX-2013-128027,LATAM
2013-08-17T00:00:00.000Z,Standard Class,Corporate,BOCHUM,North Rhine-Westphalia,GERMANY,EU,Central,Technology,Copiers,"Sharp Copy Machine, High-Speed",718.2,3,0.0,315.99,94.2,High,Anna Andreadi,Central,ES-2013-3446925,EU
2013-10-21T00:00:00.000Z,First Class,Corporate,LIVERPOOL,England,UNITED KINGDOM,EU,North,Technology,Machines,"Okidata Phone, White",426.3,5,0.0,4.2,93.34,High,Jack Lebron,North,ES-2013-4009230,EU
2014-08-27T00:00:00.000Z,Standard Class,Home Office,DEPOK,Jawa Barat,INDONESIA,APAC,Southeast Asia,Technology,Copiers,"Hewlett Fax Machine, Laser",892.5768,3,0.07,393.4368,93.01,Medium,Alejandro Ballentine,Southeast Asia,IN-2014-37033,APAC
2013-08-27T00:00:00.000Z,First Class,Corporate,GÓMEZ PALACIO,Durango,MEXICO,LATAM,North,Office Supplies,Appliances,"Breville Microwave, Red",1206.84,6,0.0,229.2,92.99,High,Jack Lebron,North,MX-2013-167913,LATAM
2014-06-18T00:00:00.000Z,Second Class,Consumer,MORELIA,Michoacán,MEXICO,LATAM,North,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",540.192,6,0.2,141.792,91.01,High,Jack Lebron,North,MX-2014-148509,LATAM
2013-05-29T00:00:00.000Z,Standard Class,Consumer,LOS ANGELES,California,UNITED STATES,US,West,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,90.97,Low,Matt Collister,West,CA-2013-134803,United States
2014-08-11T00:00:00.000Z,Same Day,Home Office,YUCI,Shanxi,CHINA,APAC,North Asia,Technology,Phones,"Motorola Speaker Phone, Cordless",397.89,3,0.0,19.89,90.95,High,Shirley Daniels,North Asia,IN-2014-44719,APAC
2013-01-29T00:00:00.000Z,Standard Class,Home Office,DATONG,Shanxi,CHINA,APAC,North Asia,Furniture,Chairs,"Hon Swivel Stool, Set of Two",497.7,3,0.0,104.49,90.51,High,Shirley Daniels,North Asia,IN-2013-40218,APAC
2014-05-19T00:00:00.000Z,Second Class,Consumer,CÚCUTA,Norte de Santander,COLOMBIA,LATAM,South,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",1034.88,8,0.0,455.2,89.14,High,Chuck Magee,South,MX-2014-117240,LATAM
2014-08-08T00:00:00.000Z,Standard Class,Consumer,SCHWERIN,Mecklenburg-Vorpommern,GERMANY,EU,Central,Technology,Accessories,"SanDisk Router, Programmable",773.55,3,0.0,170.1,88.09,High,Anna Andreadi,Central,ES-2014-2851130,EU
2014-09-29T00:00:00.000Z,Standard Class,Corporate,MUNICH,Bavaria,GERMANY,EU,Central,Technology,Copiers,"Sharp Fax Machine, High-Speed",881.55,3,0.0,185.04,87.58,Low,Anna Andreadi,Central,ES-2014-2299862,EU
2014-09-11T00:00:00.000Z,Standard Class,Consumer,MATSUBARA,Oita,JAPAN,APAC,North Asia,Furniture,Bookcases,"Ikea Library with Doors, Pine",1094.22,3,0.0,328.23,87.41,Medium,Shirley Daniels,North Asia,IN-2014-57683,APAC
2014-11-26T00:00:00.000Z,Second Class,Corporate,HASSELT,Limburg,BELGIUM,EU,Central,Technology,Accessories,"Enermax Keyboard, Programmable",424.8,5,0.0,182.55,87.07,Critical,Anna Andreadi,Central,ES-2014-1006842,EU
2013-11-15T00:00:00.000Z,First Class,Consumer,BRADFORD,England,UNITED KINGDOM,EU,North,Office Supplies,Supplies,"Fiskars Trimmer, Steel",542.1,13,0.0,64.74,85.69,High,Jack Lebron,North,ES-2013-5881573,EU
2013-05-31T00:00:00.000Z,Standard Class,Corporate,PARKER,Colorado,UNITED STATES,US,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,85.46,Medium,Matt Collister,West,US-2013-105578,United States
2013-12-18T00:00:00.000Z,Second Class,Corporate,HO CHI MINH CITY,Ho Chí Minh City,VIETNAM,APAC,Southeast Asia,Furniture,Tables,"Hon Wood Table, Fully Assembled",458.208,2,0.57,-245.112,84.75,High,Alejandro Ballentine,Southeast Asia,ID-2013-79117,APAC
2014-12-24T00:00:00.000Z,Standard Class,Consumer,BERLIN,Berlin,GERMANY,EU,Central,Furniture,Bookcases,"Dania Classic Bookcase, Traditional",1314.432,4,0.2,377.832,84.19,Medium,Anna Andreadi,Central,ES-2014-2385129,EU
2014-03-18T00:00:00.000Z,Second Class,Corporate,CHELLES,Ile-de-France,FRANCE,EU,Central,Technology,Copiers,"Canon Fax Machine, High-Speed",1076.406,4,0.15,-38.034,84.05,Critical,Anna Andreadi,Central,IT-2014-4499061,EU
2014-09-16T00:00:00.000Z,Standard Class,Home Office,CARRARA,Tuscany,ITALY,EU,South,Technology,Copiers,"HP Copy Machine, Color",1209.45,5,0.0,241.8,83.89,Medium,Chuck Magee,South,ES-2014-2901069,EU
2014-09-05T00:00:00.000Z,First Class,Corporate,MEXICO CITY,Distrito Federal,MEXICO,LATAM,North,Technology,Copiers,"HP Wireless Fax, Digital",478.8404,2,0.002,195.7204,83.88,High,Jack Lebron,North,MX-2014-165575,LATAM
2013-05-26T00:00:00.000Z,Standard Class,Home Office,COLUMBUS,Georgia,UNITED STATES,US,South,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0.0,152.118,83.67,Medium,Chuck Magee,South,CA-2013-139269,United States
2014-03-29T00:00:00.000Z,First Class,Corporate,FAIRFIELD,California,UNITED STATES,US,West,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2,0.2,53.272,83.24,High,Matt Collister,West,US-2014-147886,United States
2014-03-27T00:00:00.000Z,First Class,Corporate,KAIYUAN,Liaoning,CHINA,APAC,North Asia,Furniture,Tables,"Lesro Coffee Table, Rectangular",1048.194,6,0.3,-284.526,82.81,Medium,Shirley Daniels,North Asia,ID-2014-64914,APAC
2014-10-20T00:00:00.000Z,First Class,Corporate,HAMBURG,Hamburg,GERMANY,EU,Central,Office Supplies,Supplies,"Fiskars Shears, Easy Grip",246.3,5,0.0,24.6,82.44,High,Anna Andreadi,Central,ES-2014-1637041,EU
2014-12-02T00:00:00.000Z,Standard Class,Corporate,SEATTLE,Washington,UNITED STATES,US,West,Office Supplies,Storage,"\"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24\"\" Deep",,541,4.0,0.0,5.41240000000005,82.27,Matt Collister,West,CA-2014-101805,United States
2014-05-26T00:00:00.000Z,First Class,Consumer,DEWAS,Madhya Pradesh,INDIA,APAC,Central Asia,Furniture,Chairs,"Office Star Chairmat, Adjustable",341.55,5,0.0,30.6,81.92,Critical,Nora Preis,Central Asia,IN-2014-14003,APAC
2013-07-13T00:00:00.000Z,First Class,Consumer,TOKYO,Tokyo,JAPAN,APAC,North Asia,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",457.95,1,0.0,13.71,81.4,High,Shirley Daniels,North Asia,IN-2013-25112,APAC
2013-08-29T00:00:00.000Z,Standard Class,Consumer,JOÃO PESSOA,Paraíba,BRAZIL,LATAM,South,Furniture,Tables,"Hon Round Table, Fully Assembled",551.872,2,0.2,68.952,81.22,High,Chuck Magee,South,MX-2013-111010,LATAM
2013-11-06T00:00:00.000Z,First Class,Consumer,VIRGINIA BEACH,Virginia,UNITED STATES,US,South,Furniture,Furnishings,"\"Tenex Chairmat w/ Average Lip, 45\"\" x 53\"\"\"",756.8,5,0.0,75.68,81.2,High,Chuck Magee,South,CA-2013-157280,United States
2013-02-27T00:00:00.000Z,Second Class,Consumer,NICE,Provence-Alpes-Côte d'Azur,FRANCE,EU,Central,Office Supplies,Appliances,"Breville Coffee Grinder, White",756.0,14,0.1,-58.8,81.09,High,Anna Andreadi,Central,IT-2013-4869515,EU
2014-02-11T00:00:00.000Z,Standard Class,Corporate,OVIEDO,Asturias,SPAIN,EU,South,Furniture,Furnishings,"Advantus Photo Frame, Black",688.74,13,0.0,6.63,80.77,High,Chuck Magee,South,ES-2014-4472745,EU
2013-05-24T00:00:00.000Z,Standard Class,Home Office,TEGUCIGALPA,Francisco Morazán,HONDURAS,LATAM,Central,Technology,Copiers,"Sharp Fax Machine, Digital",941.77824,8,0.402,-601.74176,80.28,Medium,Anna Andreadi,Central,US-2013-167129,LATAM
2014-01-06T00:00:00.000Z,Standard Class,Consumer,NICE,Provence-Alpes-Côte d'Azur,FRANCE,EU,Central,Technology,Phones,"Cisco Audio Dock, with Caller ID",773.7975,5,0.15,63.6975,79.79,High,Anna Andreadi,Central,ES-2014-2769035,EU
2014-04-30T00:00:00.000Z,First Class,Corporate,YANGON,Yangon,MYANMAR (BURMA),APAC,Southeast Asia,Furniture,Chairs,"Office Star Steel Folding Chair, Red",468.6381,7,0.27,-134.9019,79.46,Critical,Alejandro Ballentine,Southeast Asia,IN-2014-28640,APAC
2014-08-11T00:00:00.000Z,Same Day,Home Office,YUCI,Shanxi,CHINA,APAC,North Asia,Technology,Copiers,"HP Copy Machine, Color",725.67,3,0.0,355.5,79.42,High,Shirley Daniels,North Asia,IN-2014-44719,APAC
2014-07-12T00:00:00.000Z,Standard Class,Corporate,LOS ANGELES,California,UNITED STATES,US,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,79.02,Medium,Matt Collister,West,CA-2014-162012,United States
2014-02-05T00:00:00.000Z,Standard Class,Corporate,BUNBURY,Western Australia,AUSTRALIA,APAC,Oceania,Office Supplies,Appliances,"Hoover Refrigerator, Black",1419.363,3,0.1,110.313,79.01,Medium,Anthony Jacobs,Oceania,IN-2014-46665,APAC
2014-02-27T00:00:00.000Z,Second Class,Home Office,LOS ANGELES,California,UNITED STATES,US,West,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536,8,0.2,66.7152,78.76,Medium,Matt Collister,West,CA-2014-117212,United States
2014-12-13T00:00:00.000Z,Standard Class,Consumer,UBE,Yamaguchi,JAPAN,APAC,North Asia,Furniture,Bookcases,"Bush Corner Shelving, Pine",1002.72,8,0.0,451.2,77.72,Medium,Shirley Daniels,North Asia,IN-2014-58460,APAC
2014-01-08T00:00:00.000Z,Standard Class,Consumer,MILAN,Lombardy,ITALY,EU,South,Furniture,Bookcases,"Sauder Floating Shelf Set, Metal",388.08,2,0.0,93.12,77.46,Low,Chuck Magee,South,ES-2014-4387160,EU
2013-12-25T00:00:00.000Z,Second Class,Consumer,WIESBADEN,Hesse,GERMANY,EU,Central,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",485.43,11,0.0,198.99,77.27,Critical,Anna Andreadi,Central,ES-2013-3988133,EU
2014-01-25T00:00:00.000Z,Standard Class,Consumer,MAGDEBURG,Saxony-Anhalt,GERMANY,EU,Central,Office Supplies,Storage,"Eldon Lockers, Blue",534.357,3,0.1,-0.0630000000000024,77.14,Medium,Anna Andreadi,Central,IT-2014-1725451,EU
2014-09-12T00:00:00.000Z,First Class,Home Office,MIANYANG,Sichuan,CHINA,APAC,North Asia,Technology,Copiers,"HP Wireless Fax, High-Speed",358.41,1,0.0,114.69,77.14,Critical,Shirley Daniels,North Asia,IN-2014-41814,APAC
2013-09-09T00:00:00.000Z,Same Day,Consumer,GOLD COAST,Queensland,AUSTRALIA,APAC,Oceania,Furniture,Bookcases,"Sauder Library with Doors, Metal",696.762,2,0.1,247.722,75.27,High,Anthony Jacobs,Oceania,IN-2013-59160,APAC
2014-05-28T00:00:00.000Z,Standard Class,Home Office,TIJUANA,Baja California,MEXICO,LATAM,North,Office Supplies,Appliances,"KitchenAid Microwave, Black",1032.5,5,0.0,340.7,75.23,Medium,Jack Lebron,North,MX-2014-103149,LATAM
2013-05-17T00:00:00.000Z,First Class,Corporate,ROCKHAMPTON,Queensland,AUSTRALIA,APAC,Oceania,Technology,Phones,"Samsung Audio Dock, Cordless",458.136,3,0.1,167.976,74.56,High,Anthony Jacobs,Oceania,IN-2013-18497,APAC
2014-06-11T00:00:00.000Z,First Class,Home Office,LOS ANGELES,California,UNITED STATES,US,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.165,5,0.15,-30.245,74.4,High,Matt Collister,West,CA-2014-140963,United States
2014-11-21T00:00:00.000Z,Second Class,Corporate,HANGZHOU,Zhejiang,CHINA,APAC,North Asia,Furniture,Bookcases,"Ikea Floating Shelf Set, Metal",509.4,3,0.0,5.04,74.37,High,Shirley Daniels,North Asia,IN-2014-46007,APAC
2013-06-07T00:00:00.000Z,Standard Class,Home Office,MÉRIDA,Yucatán,MEXICO,LATAM,North,Office Supplies,Appliances,"Hamilton Beach Refrigerator, White",664.36,2,0.0,166.08,74.31,Medium,Jack Lebron,North,MX-2013-141159,LATAM
2014-09-20T00:00:00.000Z,Second Class,Consumer,VIENNA,Vienna,AUSTRIA,EU,Central,Furniture,Chairs,"SAFCO Swivel Stool, Set of Two",680.76,4,0.0,258.6,74.24,Medium,Anna Andreadi,Central,ES-2014-4385660,EU
2013-08-13T00:00:00.000Z,First Class,Corporate,MONTAUBAN,Midi-Pyrénées,FRANCE,EU,Central,Office Supplies,Binders,"Avery Binding Machine, Economy",244.2,5,0.0,29.25,74.11,High,Anna Andreadi,Central,ES-2013-4190886,EU
2014-11-21T00:00:00.000Z,First Class,Consumer,NEW YORK CITY,New York,UNITED STATES,US,East,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,2,0.2,-25.2956,73.19,Critical,Kelly Williams,East,CA-2014-111556,United States
2014-04-28T00:00:00.000Z,Standard Class,Home Office,MONTEREAU-FAULT-YONNE,Ile-de-France,FRANCE,EU,Central,Technology,Copiers,"Brother Copy Machine, Laser",667.9215,3,0.15,-110.0385,73.0,High,Anna Andreadi,Central,ES-2014-2769035,EU
2013-01-15T00:00:00.000Z,Standard Class,Home Office,CLYDACH,Wales,UNITED KINGDOM,EU,North,Technology,Phones,"Cisco Audio Dock, VoIP",1275.12,7,0.0,497.28,72.69,Medium,Jack Lebron,North,ES-2013-4441922,EU
2013-11-14T00:00:00.000Z,Standard Class,Consumer,IRAPUATO,Guanajuato,MEXICO,LATAM,North,Furniture,Bookcases,"Dania Library with Doors, Traditional",966.4,5,0.2,-96.7,72.52,Medium,Jack Lebron,North,US-2013-130239,LATAM
2014-11-17T00:00:00.000Z,Second Class,Consumer,FLORENCE,Tuscany,ITALY,EU,South,Technology,Copiers,"Hewlett Ink, Laser",743.4,5,0.0,89.1,72.32,Medium,Chuck Magee,South,ES-2014-3277356,EU
2014-10-09T00:00:00.000Z,Standard Class,Consumer,BEIJING,Beijing,CHINA,APAC,North Asia,Technology,Machines,"StarTech Card Printer, Wireless",1144.5,7,0.0,263.13,72.22,High,Shirley Daniels,North Asia,IN-2014-66573,APAC
2014-03-17T00:00:00.000Z,Standard Class,Corporate,DUNDEE,Scotland,UNITED KINGDOM,EU,North,Technology,Copiers,"Canon Personal Copier, Laser",856.44,6,0.0,385.38,72.17,Medium,Jack Lebron,North,IT-2014-1082723,EU
2013-07-11T00:00:00.000Z,Standard Class,Consumer,DALLAS,Texas,UNITED STATES,US,Central,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804,71.39,High,Anna Andreadi,Central,US-2013-131149,United States
2014-12-10T00:00:00.000Z,Standard Class,Consumer,CHIHUAHUA,Chihuahua,MEXICO,LATAM,North,Furniture,Tables,"Barricks Computer Table, Adjustable Height",1267.76,5,0.2,221.76,71.12,Medium,Jack Lebron,North,MX-2014-158589,LATAM
2014-11-08T00:00:00.000Z,Second Class,Home Office,BRENTWOOD,California,UNITED STATES,US,West,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7,0.2,66.6351,71.07,Medium,Matt Collister,West,CA-2014-122504,United States
2014-02-27T00:00:00.000Z,Second Class,Home Office,LOS ANGELES,California,UNITED STATES,US,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,70.74,Medium,Matt Collister,West,CA-2014-117212,United States
2014-10-14T00:00:00.000Z,First Class,Consumer,SANMING,Fujian,CHINA,APAC,North Asia,Furniture,Chairs,"Hon Swivel Stool, Red",818.25,5,0.0,376.35,70.53,High,Shirley Daniels,North Asia,IN-2014-11637,APAC
2014-09-16T00:00:00.000Z,Second Class,Consumer,SALT LAKE CITY,Utah,UNITED STATES,US,West,Office Supplies,Binders,"\"Avery Trapezoid Ring Binder, 3\"\" Capacity",,,295.056,9.0,0.2,106.9578,Matt Collister,West,CA-2014-165008,United States
2014-11-20T00:00:00.000Z,Standard Class,Consumer,CHILPANCINGO,Guerrero,MEXICO,LATAM,North,Furniture,Bookcases,"Bush Library with Doors, Pine",975.12,5,0.2,-219.48,70.43,Medium,Jack Lebron,North,US-2014-118612,LATAM
2013-06-14T00:00:00.000Z,First Class,Corporate,HIRATSUKA,Kanagawa,JAPAN,APAC,North Asia,Technology,Accessories,"Enermax Mouse, Bluetooth",402.9,10,0.0,177.0,70.22,Critical,Shirley Daniels,North Asia,IN-2013-12715,APAC
2013-03-25T00:00:00.000Z,Standard Class,Home Office,PALEMBANG,Sumatera Selatan,INDONESIA,APAC,Southeast Asia,Technology,Phones,"Nokia Signal Booster, Cordless",462.642,4,0.17,11.082,68.85,Low,Alejandro Ballentine,Southeast Asia,ID-2013-74357,APAC
